congress,chamber,state,district,party,name,ideology
100,House,VA,7,Republican,"SLAUGHTER, Daniel French, Jr.",0.38
100,House,VA,2,Democrat,"PICKETT, Owen Bradford",-0.149
100,House,VA,5,Democrat,"PAYNE, Lewis Franklin, Jr.",-0.148
100,House,WA,5,Democrat,"FOLEY, Thomas Stephen",-0.354
100,House,WA,3,Democrat,"BONKER, Don Leroy",-0.336
100,House,WA,6,Democrat,"DICKS, Norman DeValois",-0.312
100,House,WA,7,Democrat,"LOWRY, Michael Edward",-0.401
100,House,WA,2,Democrat,"SWIFT, Allan Byron",-0.43
100,House,WA,4,Republican,"MORRISON, Sidney Wallace",0.153
100,House,WA,8,Republican,"CHANDLER, Rodney Dennis",0.254
100,House,WA,1,Republican,"MILLER, John Ripin",0.168
100,House,WV,4,Democrat,"RAHALL, Nick Joe, II",-0.306
100,House,WV,2,Democrat,"STAGGERS, Harley Orrin, Jr.",-0.315
100,House,WV,3,Democrat,"WISE, Robert Ellsworth, Jr.",-0.32
100,House,WV,1,Democrat,"MOLLOHAN, Alan Bowlby",-0.292
100,House,WI,2,Democrat,"KASTENMEIER, Robert William",-0.514
100,House,WI,7,Democrat,"OBEY, David Ross",-0.45
100,House,WI,1,Democrat,"ASPIN, Leslie",-0.32
100,House,WI,8,Republican,"ROTH, Toby A.",0.351
100,House,WI,9,Republican,"SENSENBRENNER, Frank James, Jr.",0.647
100,House,WI,6,Republican,"PETRI, Thomas Evert",0.379
100,House,WI,3,Republican,"GUNDERSON, Steven Craig",0.203
100,House,WI,5,Democrat,"MOODY, Jim",-0.347
100,House,WI,4,Democrat,"KLECZKA, Gerald Daniel",-0.322
100,House,WY,1,Republican,"CHENEY, Richard Bruce",0.523
101,House,AL,2,Republican,"DICKINSON, William Louis",0.398
101,House,AL,4,Democrat,"BEVILL, Tom",-0.213
101,House,AL,3,Democrat,"NICHOLS, William Flynt",-0.042
101,House,AL,5,Democrat,"FLIPPO, Ronnie Gene",-0.175
101,House,AL,6,Democrat,"ERDREICH, Ben",-0.06
101,House,AL,1,Republican,"CALLAHAN, Herbert Leon (Sonny)",0.373
101,House,AL,7,Democrat,"HARRIS, Claude, Jr.",-0.085
101,House,AL,3,Democrat,"BROWDER, John Glen",-0.165
101,House,AK,1,Republican,"YOUNG, Donald Edwin",0.279
101,House,AZ,2,Democrat,"UDALL, Morris King",-0.387
101,House,AZ,3,Republican,"STUMP, Robert Lee",0.703
101,House,AZ,5,Republican,"KOLBE, James Thomas",0.351
101,House,AZ,4,Republican,"KYL, Jon Llewellyn",0.548
101,House,AZ,1,Republican,"RHODES, John Jacob, III",0.407
101,House,AR,3,Republican,"HAMMERSCHMIDT, John Paul",0.253
101,House,AR,1,Democrat,"ALEXANDER, William Vollie (Bill), Jr.",-0.41
101,House,AR,4,Democrat,"ANTHONY, Beryl Franklin, Jr.",-0.254
101,House,AR,2,Republican,"ROBINSON, Tommy Franklin",0.257
101,House,CA,36,Democrat,"BROWN, George Edward, Jr.",-0.506
101,House,CA,10,Democrat,"EDWARDS, William Donlon (Don)",-0.599
101,House,CA,29,Democrat,"HAWKINS, Augustus Freeman (Gus)",-0.517
101,House,CA,25,Democrat,"ROYBAL, Edward R.",-0.61
101,House,CA,32,Democrat,"ANDERSON, Glenn Malcolm",-0.269
101,House,CA,8,Democrat,"DELLUMS, Ronald V.",-0.644
101,House,CA,22,Republican,"MOORHEAD, Carlos John",0.465
101,House,CA,9,Democrat,"STARK, Fortney Hillman (Pete), Jr.",-0.631
101,House,CA,19,Republican,"LAGOMARSINO, Robert John",0.378
101,House,CA,7,Democrat,"MILLER, George",-0.552
101,House,CA,13,Democrat,"MINETA, Norman Y.",-0.479
101,House,CA,24,Democrat,"WAXMAN, Henry Arnold",-0.473
101,House,CA,23,Democrat,"BEILENSON, Anthony Charles",-0.44
101,House,CA,38,Republican,"DORNAN, Robert Kenneth",0.49
101,House,CA,16,Democrat,"PANETTA, Leon Edward",-0.258
101,House,CA,15,Democrat,"COELHO, Tony",-0.413
101,House,CA,39,Republican,"DANNEMEYER, William Edwin",0.691
101,House,CA,28,Democrat,"DIXON, Julian Carey",-0.458
101,House,CA,4,Democrat,"FAZIO, Victor Herbert, Jr.",-0.455
101,House,CA,35,Republican,"LEWIS, Charles Jeremy (Jerry)",0.348
101,House,CA,3,Democrat,"MATSUI, Robert T.",-0.404
101,House,CA,17,Republican,"PASHAYAN, Charles, Jr.",0.282
101,House,CA,14,Republican,"SHUMWAY, Norman David",0.556
101,House,CA,20,Republican,"THOMAS, William Marshall",0.371
101,House,CA,33,Republican,"DREIER, David Timothy",0.478
101,House,CA,31,Democrat,"DYMALLY, Mervyn Malcolm",-0.685
101,House,CA,45,Republican,"HUNTER, Duncan Lee",0.47
101,House,CA,11,Democrat,"LANTOS, Thomas Peter",-0.376
101,House,CA,41,Republican,"LOWERY, William David",0.33
101,House,CA,30,Democrat,"MARTÍNEZ, Matthew G.",-0.341
101,House,CA,44,Democrat,"BATES, Jim",-0.279
101,House,CA,26,Democrat,"BERMAN, Howard Lawrence",-0.404
101,House,CA,1,Democrat,"BOSCO, Douglas Harry",-0.271
101,House,CA,6,Democrat,"BOXER, Barbara",-0.45
101,House,CA,18,Democrat,"LEHMAN, Richard Henry",-0.27
101,House,CA,27,Democrat,"LEVINE, Meldon Edises",-0.436
101,House,CA,37,Republican,"McCANDLESS, Alfred A.",0.474
101,House,CA,43,Republican,"PACKARD, Ronald C.",0.419
101,House,CA,34,Democrat,"TORRES, Esteban Edward",-0.487
101,House,CA,21,Republican,"GALLEGLY, Elton W.",0.402
101,House,CA,2,Republican,"HERGER, Walter William (Wally)",0.551
101,House,CA,5,Democrat,"PELOSI, Nancy",-0.49
101,House,CA,12,Republican,"CAMPBELL, Thomas J.",0.256
101,House,CA,40,Republican,"COX, Charles Christopher",0.54
101,House,CA,42,Republican,"ROHRABACHER, Dana",0.627
101,House,CA,15,Democrat,"CONDIT, Gary Adrian",-0.103
101,House,CO,1,Democrat,"SCHROEDER, Patricia Scott",-0.225
101,House,CO,4,Republican,"BROWN, George Hanks (Hank)",0.511
101,House,CO,6,Republican,"SCHAEFER, Daniel",0.479
101,House,CO,3,Democrat,"CAMPBELL, Ben Nighthorse",-0.141
101,House,CO,5,Republican,"HEFLEY, Joel M.",0.591
101,House,CO,2,Democrat,"SKAGGS, David Evans",-0.355
101,House,CT,2,Democrat,"GEJDENSON, Samuel",-0.416
101,House,CT,1,Democrat,"KENNELLY, Barbara Bailey",-0.346
101,House,CT,6,Republican,"JOHNSON, Nancy Lee",0.122
101,House,CT,3,Democrat,"MORRISON, Bruce Andrew",-0.396
101,House,CT,5,Republican,"ROWLAND, John",0.169
101,House,CT,4,Republican,"SHAYS, Christopher H.",0.129
101,House,DE,1,Democrat,"CARPER, Thomas Richard",-0.174
101,House,FL,3,Democrat,"BENNETT, Charles Edward",-0.088
101,House,FL,19,Democrat,"FASCELL, Dante Bruno",-0.4
101,House,FL,18,Democrat,"PEPPER, Claude Denson",-0.422
101,House,FL,7,Democrat,"GIBBONS, Sam Melville",-0.233
101,House,FL,8,Republican,"YOUNG, Charles William (Bill)",0.325
101,House,FL,17,Democrat,"LEHMAN, William",-0.483
101,House,FL,10,Republican,"IRELAND, Andrew Poysell (Andy)",0.42
101,House,FL,1,Democrat,"HUTTO, Earl Dewitt",-0.007
101,House,FL,11,Democrat,"NELSON, Clarence William (Bill)",-0.193
101,House,FL,5,Republican,"McCOLLUM, Ira William, Jr. (Bill)",0.377
101,House,FL,15,Republican,"SHAW, Eugene Clay, Jr.",0.3
101,House,FL,9,Republican,"BILIRAKIS, Michael",0.382
101,House,FL,12,Republican,"LEWIS, Thomas F.",0.387
101,House,FL,16,Democrat,"SMITH, Lawrence Jack",-0.355
101,House,FL,2,Republican,"GRANT, James William",0.219
101,House,FL,13,Republican,"GOSS, Porter J.",0.421
101,House,FL,4,Republican,"JAMES, Craig T.",0.343
101,House,FL,14,Democrat,"JOHNSTON, Harry A., II",-0.372
101,House,FL,6,Republican,"STEARNS, Clifford Bundy",0.554
101,House,FL,18,Republican,"ROS-LEHTINEN, Ileana",0.244
101,House,GA,10,Democrat,"BARNARD, Druie Douglas, Jr.",-0.028
101,House,GA,9,Democrat,"JENKINS, Edgar Lanier (Ed)",-0.116
101,House,GA,6,Republican,"GINGRICH, Newton Leroy",0.377
101,House,GA,2,Democrat,"HATCHER, Charles Floyd",-0.202
101,House,GA,3,Democrat,"RAY, Richard Belmont",0.035
101,House,GA,8,Democrat,"ROWLAND, James Roy, Jr.",-0.127
101,House,GA,1,Democrat,"THOMAS, Robert Lindsay",-0.14
101,House,GA,7,Democrat,"DARDEN, George (Buddy)",-0.161
101,House,GA,5,Democrat,"LEWIS, John R.",-0.59
101,House,GA,4,Democrat,"JONES, Ben",-0.213
101,House,HI,2,Democrat,"AKAKA, Daniel Kahikina",-0.419
101,House,HI,1,Republican,"SAIKI, Patricia",0.096
101,House,ID,1,Republican,"CRAIG, Larry Edwin",0.494
101,House,ID,2,Democrat,"STALLINGS, Richard Howard",-0.084
101,House,IL,18,Republican,"MICHEL, Robert Henry",0.372
101,House,IL,8,Democrat,"ROSTENKOWSKI, Daniel David",-0.39
101,House,IL,9,Democrat,"YATES, Sidney Richard",-0.494
101,House,IL,11,Democrat,"ANNUNZIO, Frank",-0.398
101,House,IL,12,Republican,"CRANE, Philip Miller",0.739
101,House,IL,15,Republican,"MADIGAN, Edward Rell",0.247
101,House,IL,7,Democrat,"COLLINS, Cardiss",-0.552
101,House,IL,6,Republican,"HYDE, Henry John",0.312
101,House,IL,3,Democrat,"RUSSO, Martin Anthony",-0.192
101,House,IL,10,Republican,"PORTER, John Edward",0.217
101,House,IL,16,Republican,"MARTIN, Lynn Morley",0.345
101,House,IL,2,Democrat,"SAVAGE, Gus",-0.671
101,House,IL,20,Democrat,"DURBIN, Richard Joseph",-0.363
101,House,IL,17,Democrat,"EVANS, Lane Allen",-0.454
101,House,IL,5,Democrat,"LIPINSKI, William Oliver",-0.176
101,House,IL,1,Democrat,"HAYES, Charles Arthur",-0.656
101,House,IL,19,Democrat,"BRUCE, Terry Lee",-0.268
101,House,IL,13,Republican,"FAWELL, Harris W.",0.332
101,House,IL,14,Republican,"HASTERT, John Dennis",0.443
101,House,IL,21,Democrat,"COSTELLO, Jerry Francis",-0.317
101,House,IL,22,Democrat,"POSHARD, Glenn",-0.211
101,House,IL,4,Democrat,"SANGMEISTER, George Edward",-0.226
101,House,IN,9,Democrat,"HAMILTON, Lee Herbert",-0.171
101,House,IN,10,Democrat,"JACOBS, Andrew, Jr.",-0.07
101,House,IN,7,Republican,"MYERS, John Thomas",0.236
101,House,IN,2,Democrat,"SHARP, Philip Riley",-0.166
101,House,IN,4,Republican,"COATS, Daniel Ray",0.375
101,House,IN,3,Republican,"HILER, John Patrick",0.413
101,House,IN,6,Republican,"BURTON, Danny Lee",0.585
101,House,IN,8,Democrat,"McCLOSKEY, Francis Xavier",-0.336
101,House,IN,1,Democrat,"VISCLOSKY, Peter",-0.402
101,House,IN,5,Democrat,"JONTZ, James Prather",-0.357
101,House,IN,4,Democrat,"LONG, Jill Lynette",-0.224
101,House,IA,4,Democrat,"SMITH, Neal Edward",-0.313
101,House,IA,1,Republican,"LEACH, James Albert Smith",0.141
101,House,IA,2,Republican,"TAUKE, Thomas Joseph",0.27
101,House,IA,5,Republican,"LIGHTFOOT, James Ross",0.391
101,House,IA,6,Republican,"GRANDY, Frederick Lawrence",0.283
101,House,IA,3,Democrat,"NAGLE, David Ray",-0.349
101,House,KS,4,Democrat,"GLICKMAN, Daniel Robert",-0.133
101,House,KS,5,Republican,"WHITTAKER, Robert Russell",0.346
101,House,KS,1,Republican,"ROBERTS, Charles Patrick (Pat)",0.414
101,House,KS,2,Democrat,"SLATTERY, James Charles",-0.099
101,House,KS,3,Republican,"MEYERS, Jan",0.208
101,House,KY,2,Democrat,"NATCHER, William Huston",-0.288
101,House,KY,3,Democrat,"MAZZOLI, Romano Louis",-0.186
101,House,KY,1,Democrat,"HUBBARD, Carroll, Jr.",-0.038
101,House,KY,6,Republican,"HOPKINS, Larry Jones",0.347
101,House,KY,5,Republican,"ROGERS, Harold Dallas (Hal)",0.333
101,House,KY,7,Democrat,"PERKINS, Carl Christopher",-0.56
101,House,KY,4,Republican,"BUNNING, James Paul David",0.521
101,House,LA,2,Democrat,"BOGGS, Corinne Claiborne (Lindy)",-0.359
101,House,LA,5,Democrat,"HUCKABY, Thomas Jerald",-0.009
101,House,LA,1,Republican,"LIVINGSTON, Robert Linlithgow, Jr.",0.326
101,House,LA,3,Democrat,"TAUZIN, Wilbert Joseph (Billy)",0.03
101,House,LA,6,Republican,"BAKER, Richard Hugh",0.423
101,House,LA,7,Democrat,"HAYES, James Allison",-0.057
101,House,LA,8,Republican,"HOLLOWAY, Clyde Cecil",0.475
101,House,LA,4,Republican,"McCRERY, James O., III",0.362
101,House,ME,2,Republican,"SNOWE, Olympia Jean",0.091
101,House,ME,1,Democrat,"BRENNAN, Joseph Edward",-0.308
101,House,MD,6,Democrat,"BYRON, Beverly Barton Butcher",-0.024
101,House,MD,1,Democrat,"DYSON, Royden Patrick",-0.104
101,House,MD,5,Democrat,"HOYER, Steny Hamilton",-0.38
101,House,MD,2,Republican,"BENTLEY, Helen Delich",0.276
101,House,MD,3,Democrat,"CARDIN, Benjamin Louis",-0.326
101,House,MD,4,Democrat,"McMILLEN, Charles Thomas",-0.214
101,House,MD,7,Democrat,"MFUME, Kweisi",-0.446
101,House,MD,8,Republican,"MORELLA, Constance A.",-0.018
101,House,MA,1,Republican,"CONTE, Silvio Ottavio",-0.023
101,House,MA,9,Democrat,"MOAKLEY, John Joseph",-0.418
101,House,MA,10,Democrat,"STUDDS, Gerry Eastman",-0.444
101,House,MA,3,Democrat,"EARLY, Joseph Daniel",-0.254
101,House,MA,7,Democrat,"MARKEY, Edward John",-0.504
101,House,MA,11,Democrat,"DONNELLY, Brian Joseph",-0.291
101,House,MA,6,Democrat,"MAVROULES, Nicholas James",-0.342
101,House,MA,4,Democrat,"FRANK, Barney",-0.499
101,House,MA,5,Democrat,"ATKINS, Chester Greenough",-0.407
101,House,MA,8,Democrat,"KENNEDY, Joseph Patrick, II",-0.413
101,House,MA,2,Democrat,"NEAL, Richard Edmund",-0.417
101,House,MI,18,Republican,"BROOMFIELD, William S.",0.227
101,House,MI,16,Democrat,"DINGELL, John David, Jr.",-0.448
101,House,MI,1,Democrat,"CONYERS, John, Jr.",-0.658
101,House,MI,15,Democrat,"FORD, William David",-0.516
101,House,MI,9,Republican,"VANDER JAGT, Guy Adrian",0.247
101,House,MI,8,Democrat,"TRAXLER, Jerome Bob",-0.33
101,House,MI,6,Democrat,"CARR, Milton Robert (Bob)",-0.254
101,House,MI,12,Democrat,"BONIOR, David Edward",-0.547
101,House,MI,7,Democrat,"KILDEE, Dale Edward",-0.385
101,House,MI,2,Republican,"PURSELL, Carl Duane",0.12
101,House,MI,11,Republican,"DAVIS, Robert William",0.098
101,House,MI,3,Democrat,"WOLPE, Howard Eliot, III",-0.374
101,House,MI,13,Democrat,"CROCKETT, George William, Jr.",-0.651
101,House,MI,14,Democrat,"HERTEL, Dennis Mark",-0.345
101,House,MI,17,Democrat,"LEVIN, Sander Martin",-0.378
101,House,MI,5,Republican,"HENRY, Paul B.",0.264
101,House,MI,10,Republican,"SCHUETTE, Bill",0.28
101,House,MI,4,Republican,"UPTON, Frederick Stephen",0.339
101,House,MN,3,Republican,"FRENZEL, William Eldridge",0.353
101,House,MN,8,Democrat,"OBERSTAR, James Louis",-0.553
101,House,MN,4,Democrat,"VENTO, Bruce Frank",-0.472
101,House,MN,7,Republican,"STANGELAND, Arlan Ingehart",0.346
101,House,MN,5,Democrat,"SABO, Martin Olav",-0.516
101,House,MN,2,Republican,"WEBER, John Vincent (Vin)",0.381
101,House,MN,1,Democrat,"PENNY, Timothy Joseph",-0.051
101,House,MN,6,Democrat,"SIKORSKI, Gerald Edward",-0.217
101,House,MS,1,Democrat,"WHITTEN, Jamie Lloyd",-0.161
101,House,MS,3,Democrat,"MONTGOMERY, Gillespie V. (Sonny)",0.017
101,House,MS,2,Democrat,"ESPY, Alphonso Michael (Mike)",-0.386
101,House,MS,4,Democrat,"PARKER, Michael (Mike)",0.034
101,House,MS,5,Republican,"SMITH, Larkin I.",0.491
101,House,MS,5,Democrat,"TAYLOR, Gary Eugene (Gene)",-0.045
101,House,MO,1,Democrat,"CLAY, William Lacy, Sr.",-0.49
101,House,MO,6,Republican,"COLEMAN, Earl Thomas",0.262
101,House,MO,3,Democrat,"GEPHARDT, Richard Andrew",-0.416
101,House,MO,4,Democrat,"SKELTON, Isaac Newton, IV (Ike)",-0.172
101,House,MO,9,Democrat,"VOLKMER, Harold Lee",-0.196
101,House,MO,8,Republican,"EMERSON, Norvell William (Bill)",0.332
101,House,MO,5,Democrat,"WHEAT, Alan Dupree",-0.465
101,House,MO,2,Republican,"BUECHNER, John William (Jack)",0.33
101,House,MO,7,Republican,"HANCOCK, Melton D. (Mel)",0.79
101,House,MT,2,Republican,"MARLENEE, Ronald Charles",0.393
101,House,MT,1,Democrat,"WILLIAMS, John Patrick",-0.315
101,House,NE,3,Republican,"SMITH, Virginia Dodd",0.238
101,House,NE,1,Republican,"BEREUTER, Douglas Kent",0.231
101,House,NE,2,Democrat,"HOAGLAND, Peter J.",-0.209
101,House,NV,2,Republican,"VUCANOVICH, Barbara Farrell",0.441
101,House,NV,1,Democrat,"BILBRAY, James Hubert",-0.184
101,House,NH,1,Republican,"SMITH, Robert C.",0.623
101,House,NH,2,Republican,"DOUGLAS, Charles Gywnne, III",0.525
101,House,NJ,8,Democrat,"ROE, Robert A.",-0.326
101,House,NJ,7,Republican,"RINALDO, Matthew John",0.023
101,House,NJ,1,Democrat,"FLORIO, James Joseph",-0.318
101,House,NJ,2,Democrat,"HUGHES, William John",-0.153
101,House,NJ,12,Republican,"COURTER, James Andrew",0.269
101,House,NJ,14,Democrat,"GUARINI, Frank Joseph, Jr.",-0.295
101,House,NJ,6,Democrat,"DWYER, Bernard James",-0.373
101,House,NJ,5,Republican,"ROUKEMA, Margaret Scafati",0.162
101,House,NJ,4,Republican,"SMITH, Christopher Henry",0.161
101,House,NJ,9,Democrat,"TORRICELLI, Robert Guy",-0.262
101,House,NJ,11,Republican,"GALLO, Dean Anderson",0.203
101,House,NJ,13,Republican,"SAXTON, Hugh James",0.238
101,House,NJ,3,Democrat,"PALLONE, Frank, Jr.",-0.403
101,House,NJ,10,Democrat,"PAYNE, Donald Milford",-0.592
101,House,NM,2,Republican,"SKEEN, Joseph Richard",0.301
101,House,NM,3,Democrat,"RICHARDSON, Bill",-0.321
101,House,NM,1,Republican,"SCHIFF, Steven Harvey",0.196
101,House,NY,29,Republican,"HORTON, Frank Jefferson",-0.004
101,House,NY,8,Democrat,"SCHEUER, James Haas",-0.478
101,House,NY,21,Republican,"FISH, Hamilton, Jr.",0.07
101,House,NY,4,Republican,"LENT, Norman Frederick",0.183
101,House,NY,16,Democrat,"RANGEL, Charles B.",-0.514
101,House,NY,22,Republican,"GILMAN, Benjamin Arthur",0.043
101,House,NY,2,Democrat,"DOWNEY, Thomas Joseph",-0.384
101,House,NY,32,Democrat,"LaFALCE, John Joseph",-0.357
101,House,NY,28,Democrat,"McHUGH, Matthew Francis",-0.353
101,House,NY,33,Democrat,"NOWAK, Henry James",-0.332
101,House,NY,13,Democrat,"SOLARZ, Stephen Joshua",-0.429
101,House,NY,17,Democrat,"WEISS, Theodore S.",-0.564
101,House,NY,18,Democrat,"GARCIA, Robert",-0.559
101,House,NY,15,Republican,"GREEN, Sedgwick William (Bill)",-0.044
101,House,NY,24,Republican,"SOLOMON, Gerald Brooks Hunt",0.492
101,House,NY,26,Republican,"MARTIN, David O'Brien",0.232
101,House,NY,5,Republican,"McGRATH, Raymond Joseph",0.185
101,House,NY,14,Republican,"MOLINARI, Guy Victor",0.255
101,House,NY,10,Democrat,"SCHUMER, Charles Ellis (Chuck)",-0.351
101,House,NY,7,Democrat,"ACKERMAN, Gary Leonard",-0.429
101,House,NY,25,Republican,"BOEHLERT, Sherwood Louis",0.103
101,House,NY,3,Democrat,"MRAZEK, Robert Jan",-0.349
101,House,NY,12,Democrat,"OWENS, Major Robert Odell",-0.569
101,House,NY,11,Democrat,"TOWNS, Edolphus",-0.519
101,House,NY,9,Democrat,"MANTON, Thomas J.",-0.361
101,House,NY,6,Democrat,"FLAKE, Floyd Harold",-0.455
101,House,NY,1,Democrat,"HOCHBRUECKNER, George Joseph",-0.348
101,House,NY,34,Republican,"HOUGHTON, Amory, Jr.",0.154
101,House,NY,30,Democrat,"SLAUGHTER, Louise McIntosh",-0.465
101,House,NY,19,Democrat,"ENGEL, Eliot Lance",-0.407
101,House,NY,20,Democrat,"LOWEY, Nita M.",-0.389
101,House,NY,23,Democrat,"McNULTY, Michael Robert",-0.369
101,House,NY,31,Republican,"PAXON, L. William",0.472
101,House,NY,27,Republican,"WALSH, James T.",0.208
101,House,NY,14,Republican,"MOLINARI, Susan",0.256
101,House,NY,18,Democrat,"SERRANO, José E.",-0.491
101,House,NC,1,Democrat,"JONES, Walter Beaman, Sr.",-0.259
101,House,NC,7,Democrat,"ROSE, Charles Grandison, III",-0.319
101,House,NC,8,Democrat,"HEFNER, Willie Gathrel (Bill)",-0.264
101,House,NC,5,Democrat,"NEAL, Stephen Lybrook",-0.145
101,House,NC,11,Democrat,"CLARKE, James McClure",-0.204
101,House,NC,2,Democrat,"VALENTINE, Itimous Thaddeus, Jr., (Tim)",-0.084
101,House,NC,6,Republican,"COBLE, Howard",0.52
101,House,NC,9,Republican,"McMILLAN, John Alexander, III (Alex)",0.294
101,House,NC,10,Republican,"BALLENGER, Cass",0.464
101,House,NC,3,Democrat,"LANCASTER, H. Martin",-0.134
101,House,NC,4,Democrat,"PRICE, David Eugene",-0.342
101,House,ND,1,Democrat,"DORGAN, Byron Leslie",-0.267
101,House,OH,8,Republican,"LUKENS, Donald Edgar",0.459
101,House,OH,10,Republican,"MILLER, Clarence E.",0.416
101,House,OH,15,Republican,"WYLIE, Chalmers Pangburn",0.23
101,House,OH,21,Democrat,"STOKES, Louis",-0.578
101,House,OH,16,Republican,"REGULA, Ralph Straus",0.221
101,House,OH,1,Democrat,"LUKEN, Thomas Andrew",-0.163
101,House,OH,2,Republican,"GRADISON, Willis David, Jr.",0.233
101,House,OH,18,Democrat,"APPLEGATE, Douglas Earl",-0.106
101,House,OH,20,Democrat,"OAKAR, Mary Rose",-0.4
101,House,OH,13,Democrat,"PEASE, Donald James",-0.308
101,House,OH,3,Democrat,"HALL, Tony Patrick",-0.28
101,House,OH,11,Democrat,"ECKART, Dennis Edward",-0.242
101,House,OH,6,Republican,"McEWEN, Bob",0.359
101,House,OH,4,Republican,"OXLEY, Michael Garver",0.382
101,House,OH,7,Republican,"DeWINE, Michael",0.289
101,House,OH,19,Democrat,"FEIGHAN, Edward Farrell",-0.304
101,House,OH,9,Democrat,"KAPTUR, Marcia Carolyn (Marcy)",-0.35
101,House,OH,12,Republican,"KASICH, John Richard",0.314
101,House,OH,17,Democrat,"TRAFICANT, James A., Jr.",-0.082
101,House,OH,14,Democrat,"SAWYER, Thomas Charles",-0.377
101,House,OH,5,Republican,"GILLMOR, Paul Eugene",0.254
101,House,OK,6,Democrat,"ENGLISH, Glenn Lee, Jr.",-0.027
101,House,OK,5,Republican,"EDWARDS, Marvin Henry (Mickey)",0.394
101,House,OK,3,Democrat,"WATKINS, Wesley Wade",-0.126
101,House,OK,2,Democrat,"SYNAR, Michael Lynn",-0.321
101,House,OK,4,Democrat,"McCURDY, David Keith",-0.112
101,House,OK,1,Republican,"INHOFE, James Mountain",0.552
101,House,OR,1,Democrat,"AuCOIN, Les",-0.231
101,House,OR,5,Republican,"SMITH, Dennis Alan (Denny)",0.603
101,House,OR,3,Democrat,"WYDEN, Ronald Lee",-0.32
101,House,OR,2,Republican,"SMITH, Robert Freeman",0.396
101,House,OR,4,Democrat,"DeFAZIO, Peter Anthony",-0.429
101,House,PA,10,Republican,"McDADE, Joseph Michael",0.093
101,House,PA,20,Democrat,"GAYDOS, Joseph Matthew",-0.278
101,House,PA,13,Republican,"COUGHLIN, Robert Lawrence",0.204
101,House,PA,6,Democrat,"YATRON, Gus",-0.174
101,House,PA,9,Republican,"SHUSTER, E. G. (Bud)",0.416
101,House,PA,12,Democrat,"MURTHA, John Patrick, Jr.",-0.265
101,House,PA,5,Republican,"SCHULZE, Richard Taylor",0.271
101,House,PA,19,Republican,"GOODLING, William Franklin",0.336
101,House,PA,8,Democrat,"KOSTMAYER, Peter Houston",-0.298
101,House,PA,22,Democrat,"MURPHY, Austin John",-0.081
101,House,PA,18,Democrat,"WALGREN, Douglas",-0.247
101,House,PA,16,Republican,"WALKER, Robert Smith",0.581
101,House,PA,23,Republican,"CLINGER, William Floyd, Jr.",0.176
101,House,PA,2,Democrat,"GRAY, William Herbert, III",-0.511
101,House,PA,15,Republican,"RITTER, Donald Lawrence",0.268
101,House,PA,14,Democrat,"COYNE, William Joseph",-0.494
101,House,PA,1,Democrat,"FOGLIETTA, Thomas Michael",-0.506
101,House,PA,3,Democrat,"BORSKI, Robert Anthony, Jr.",-0.416
101,House,PA,17,Republican,"GEKAS, George William",0.426
101,House,PA,4,Democrat,"KOLTER, Joseph Paul",-0.28
101,House,PA,21,Republican,"RIDGE, Thomas Joseph",0.186
101,House,PA,11,Democrat,"KANJORSKI, Paul E.",-0.303
101,House,PA,7,Republican,"WELDON, Wayne Curtis (Curt)",0.232
101,House,RI,2,Republican,"SCHNEIDER, Claudine",-0.026
